sample_date,postal_code,lead_concentration_ppb,year,month,region,season
2019-11-06,M1L,1.3e-4,2019,11,central toronto,fall
2019-11-06,M4J,5e-5,2019,11,east toronto,fall
2019-11-06,M6C,3.9e-4,2019,11,central toronto,fall
2019-11-06,M4J,0.00618,2019,11,east toronto,fall
2019-11-06,M3H,5e-5,2019,11,central toronto,fall
2019-11-06,M6P,7.46e-5,2019,11,west toronto,fall
2019-11-06,M9P,9e-5,2019,11,central toronto,fall
2019-11-06,M6S,5e-5,2019,11,west toronto,fall
2019-11-06,M8X,2.4e-4,2019,11,central toronto,fall
2019-11-06,M4G,5e-5,2019,11,central toronto,fall
2019-11-06,M4X,5e-5,2019,11,downtown toronto,fall
2019-11-06,M4N,5.3e-4,2019,11,central toronto,fall
2019-11-06,M4G,0.00198,2019,11,central toronto,fall
2019-11-06,M4G,8e-5,2019,11,central toronto,fall
2019-11-06,M4G,0.00194,2019,11,central toronto,fall
2019-11-06,M2N,5e-5,2019,11,central toronto,fall
2019-11-06,M1J,6e-5,2019,11,central toronto,fall
2019-11-06,M8Y,1.5e-4,2019,11,central toronto,fall
2019-11-06,M4J,4.8e-4,2019,11,east toronto,fall
2019-11-06,M8X,5e-5,2019,11,central toronto,fall
2019-11-06,M5M,7e-5,2019,11,central toronto,fall
2019-11-06,M4L,9e-5,2019,11,east toronto,fall
2019-11-06,M5M,5e-5,2019,11,central toronto,fall
2019-11-06,M4J,5e-5,2019,11,east toronto,fall
2019-11-06,M4M,0.00158,2019,11,east toronto,fall
2019-11-06,M4G,5e-5,2019,11,central toronto,fall
2019-11-06,M6P,8.11e-4,2019,11,west toronto,fall
2019-11-06,M8V,5e-5,2019,11,west toronto,fall
2019-11-06,M6P,3.54e-4,2019,11,west toronto,fall
2019-11-06,M8Y,4.38e-4,2019,11,central toronto,fall
2019-11-06,M4B,8e-5,2019,11,central toronto,fall
2019-11-06,M9C,5e-5,2019,11,central toronto,fall
2019-11-06,M6P,5.18e-5,2019,11,west toronto,fall
2019-11-06,M4V,5e-5,2019,11,central toronto,fall
2019-11-06,M5P,2.4e-4,2019,11,central toronto,fall
2019-11-06,M4L,2.2e-4,2019,11,east toronto,fall
2019-11-06,M6H,5e-5,2019,11,west toronto,fall
2019-11-06,M6K,3.98e-4,2019,11,central toronto,fall
2019-11-06,M1N,0.00319,2019,11,central toronto,fall
2019-11-06,M3M,4.1e-4,2019,11,central toronto,fall
2019-11-06,M6S,5e-5,2019,11,west toronto,fall
2019-11-06,M5T,3.6e-4,2019,11,downtown toronto,fall
2019-11-06,M4K,5e-5,2019,11,east toronto,fall
2019-11-06,M4L,3.4e-4,2019,11,east toronto,fall
2019-11-06,M4M,2.6e-4,2019,11,east toronto,fall
2019-11-06,M6E,0.00176,2019,11,central toronto,fall
2019-11-06,M6C,1e-4,2019,11,central toronto,fall
2019-11-06,M4K,3.76e-4,2019,11,east toronto,fall
2019-11-06,M8V,5e-5,2019,11,west toronto,fall
2019-11-07,M4C,0.00125,2019,11,central toronto,fall
2019-11-07,M6C,1.5e-4,2019,11,central toronto,fall
2019-11-07,M4P,5e-5,2019,11,central toronto,fall
2019-11-07,M6H,0.00284,2019,11,west toronto,fall
2019-11-07,M1K,1.9e-4,2019,11,central toronto,fall
2019-11-07,M6P,1.24e-4,2019,11,west toronto,fall
2019-11-07,M4C,5e-5,2019,11,central toronto,fall
2019-11-07,M8V,9e-5,2019,11,west toronto,fall
2019-11-07,M5P,0.00226,2019,11,central toronto,fall
2019-11-07,M4M,0.00232,2019,11,east toronto,fall
2019-11-07,M6K,5e-5,2019,11,central toronto,fall
2019-11-07,M5P,9e-5,2019,11,central toronto,fall
2019-11-07,M9A,9e-5,2019,11,central toronto,fall
2019-11-07,M4W,8.4e-4,2019,11,downtown toronto,fall
2019-11-07,M6C,5e-5,2019,11,central toronto,fall
2019-11-07,M4L,1.9e-4,2019,11,east toronto,fall
2019-11-07,M6P,1.27e-4,2019,11,west toronto,fall
2019-11-07,M4M,1e-4,2019,11,east toronto,fall
2019-11-07,M6R,9.25e-4,2019,11,west toronto,fall
2019-11-07,M5M,0.013,2019,11,central toronto,fall
2019-11-07,M4M,5e-5,2019,11,east toronto,fall
2019-11-07,M6C,3.3e-4,2019,11,central toronto,fall
2019-11-07,M4M,0.00425,2019,11,east toronto,fall
2019-11-07,M6S,5e-5,2019,11,west toronto,fall
2019-11-07,M8V,5e-5,2019,11,west toronto,fall
2019-11-07,M1N,8e-5,2019,11,central toronto,fall
2019-11-07,M4L,5e-5,2019,11,east toronto,fall
2019-11-07,M6S,0.00113,2019,11,west toronto,fall
2019-11-07,M6H,5e-5,2019,11,west toronto,fall
2019-11-07,M2N,5e-5,2019,11,central toronto,fall
2019-11-07,M6S,5e-5,2019,11,west toronto,fall
2019-11-07,M6H,2.24e-4,2019,11,west toronto,fall
2019-11-07,M6C,2.7e-4,2019,11,central toronto,fall
2019-11-07,M4M,0.00286,2019,11,east toronto,fall
2019-11-07,M6G,1.1e-4,2019,11,downtown toronto,fall
2019-11-07,M4M,4.9e-4,2019,11,east toronto,fall
2019-11-07,M6C,1e-4,2019,11,central toronto,fall
2019-11-07,M6H,5e-5,2019,11,west toronto,fall
2019-11-07,M5R,5e-5,2019,11,central toronto,fall
2019-11-07,M4M,8e-5,2019,11,east toronto,fall
2019-11-07,M8X,7.6e-4,2019,11,central toronto,fall
2019-11-07,M5N,5.27e-5,2019,11,central toronto,fall
2019-11-07,M6S,8e-5,2019,11,west toronto,fall
2019-11-07,M2M,6.62e-5,2019,11,central toronto,fall
2019-11-07,M9N,6e-5,2019,11,central toronto,fall
2019-11-07,M1T,3.6e-4,2019,11,central toronto,fall
2019-11-07,M8W,5e-5,2019,11,central toronto,fall
2019-11-07,M5A,7.5e-4,2019,11,downtown toronto,fall
2019-11-07,M5V,1.4e-4,2019,11,downtown toronto,fall
2019-11-07,M6P,1.21e-4,2019,11,west toronto,fall
2019-11-07,M6P,2.46e-4,2019,11,west toronto,fall
2019-11-07,M4J,6.32e-5,2019,11,east toronto,fall
2019-11-07,M6R,5e-5,2019,11,west toronto,fall
2019-11-07,M4C,5e-5,2019,11,central toronto,fall
2019-11-07,M6H,5e-5,2019,11,west toronto,fall
2019-11-07,M6K,5.53e-4,2019,11,central toronto,fall
2019-11-07,M6S,7.99e-4,2019,11,west toronto,fall
2019-11-07,M4J,1.4e-4,2019,11,east toronto,fall
2019-11-07,M4J,9e-5,2019,11,east toronto,fall
2019-11-07,M1T,1.36e-4,2019,11,central toronto,fall
2019-11-07,M3M,0.0962,2019,11,central toronto,fall
2019-11-07,M4N,5e-5,2019,11,central toronto,fall
2019-11-07,M4L,6.5e-4,2019,11,east toronto,fall
2019-11-07,M4J,0.00121,2019,11,east toronto,fall
2019-11-07,M6P,5.47e-4,2019,11,west toronto,fall
2019-11-07,M4X,1.2e-4,2019,11,downtown toronto,fall
2019-11-07,M4G,5e-5,2019,11,central toronto,fall
2019-11-07,M2M,5e-5,2019,11,central toronto,fall
2019-11-07,M8Z,5e-5,2019,11,central toronto,fall
2019-11-07,M4Y,8.4e-4,2019,11,downtown toronto,fall
2019-11-07,M4N,0.00299,2019,11,central toronto,fall
2019-11-08,M6G,6.68e-4,2019,11,downtown toronto,fall
2019-11-08,M8W,1.49e-4,2019,11,central toronto,fall
2019-11-08,M4N,8e-5,2019,11,central toronto,fall
2019-11-08,M6C,7.85e-5,2019,11,central toronto,fall
2019-11-08,M4Y,1.2e-4,2019,11,downtown toronto,fall
2019-11-08,M4E,1.01e-4,2019,11,east toronto,fall
2019-11-08,M4C,0.00188,2019,11,central toronto,fall
2019-11-08,M4C,1.06e-4,2019,11,central toronto,fall
2019-11-08,M5M,5e-5,2019,11,central toronto,fall
2019-11-08,M5S,5e-5,2019,11,downtown toronto,fall
2019-11-08,M6S,5e-5,2019,11,west toronto,fall
2019-11-08,M4J,9.82e-5,2019,11,east toronto,fall
2019-11-08,M9B,5e-5,2019,11,central toronto,fall
2019-11-08,M4Y,0.00203,2019,11,downtown toronto,fall
2019-11-08,M9A,8.6e-5,2019,11,central toronto,fall
2019-11-08,M6S,5.08e-5,2019,11,west toronto,fall
2019-11-08,M1E,1.38e-4,2019,11,central toronto,fall
2019-11-08,M1B,8.03e-5,2019,11,central toronto,fall
2019-11-08,M6G,5e-5,2019,11,downtown toronto,fall
2019-11-08,M4J,5e-5,2019,11,east toronto,fall
2019-11-08,M6H,1.95e-4,2019,11,west toronto,fall
2019-11-08,M4J,1.95e-4,2019,11,east toronto,fall
2019-11-08,M6H,9.25e-5,2019,11,west toronto,fall
2019-11-08,M6R,3.74e-4,2019,11,west toronto,fall
2019-11-08,M6G,5e-5,2019,11,downtown toronto,fall
2019-11-08,M1M,3.23e-4,2019,11,central toronto,fall
2019-11-08,M2R,1.5e-4,2019,11,central toronto,fall
2019-11-08,M4C,1.25e-4,2019,11,central toronto,fall
2019-11-08,M4S,8.7e-4,2019,11,central toronto,fall
2019-11-08,M6H,1.21e-4,2019,11,west toronto,fall
2019-11-08,M6K,5e-5,2019,11,central toronto,fall
2019-11-08,M3B,6.59e-5,2019,11,central toronto,fall
2019-11-08,M6R,6.3e-4,2019,11,west toronto,fall
2019-11-08,M5M,5e-5,2019,11,central toronto,fall
2019-11-08,M4M,0.00229,2019,11,east toronto,fall
2019-11-08,M6K,9.5e-4,2019,11,central toronto,fall
2019-11-08,M4K,5e-5,2019,11,east toronto,fall
2019-11-08,M6S,5e-5,2019,11,west toronto,fall
2019-11-08,M9B,5e-5,2019,11,central toronto,fall
2019-11-08,M2R,6e-5,2019,11,central toronto,fall
2019-11-08,M4C,8.77e-5,2019,11,central toronto,fall
2019-11-08,M4K,5e-5,2019,11,east toronto,fall
2019-11-08,M4J,4.08e-4,2019,11,east toronto,fall
2019-11-08,M6S,1.9e-4,2019,11,west toronto,fall
2019-11-08,M5M,5e-5,2019,11,central toronto,fall
2019-11-08,M9B,1.57e-4,2019,11,central toronto,fall
2019-11-08,M4C,8.93e-4,2019,11,central toronto,fall
2019-11-08,M8Z,5e-5,2019,11,central toronto,fall
2019-11-08,M4C,5e-5,2019,11,central toronto,fall
2019-11-08,M9B,5e-5,2019,11,central toronto,fall
2019-11-08,M4C,3.54e-4,2019,11,central toronto,fall
2019-11-09,M6H,0.00123,2019,11,west toronto,fall
2019-11-09,M5J,0.00219,2019,11,downtown toronto,fall
2019-11-09,M3M,5e-5,2019,11,central toronto,fall
2019-11-10,M1N,0.0037,2019,11,central toronto,fall
2019-11-10,M6G,5e-5,2019,11,downtown toronto,fall
2019-11-10,M9P,3.03e-4,2019,11,central toronto,fall
2019-11-10,M9A,1.78e-4,2019,11,central toronto,fall
2019-11-10,M9A,0.0012,2019,11,central toronto,fall
2019-11-10,M5M,1e-4,2019,11,central toronto,fall
2019-11-10,M4L,1.04e-4,2019,11,east toronto,fall
2019-11-10,M4X,5.23e-5,2019,11,downtown toronto,fall
2019-11-10,M4J,1.9e-4,2019,11,east toronto,fall
2019-11-10,M6R,5e-5,2019,11,west toronto,fall
2019-11-11,M4J,0.00142,2019,11,east toronto,fall
2019-11-11,M4R,0.0172,2019,11,central toronto,fall
2019-11-11,M6G,6e-5,2019,11,downtown toronto,fall
2019-11-11,M4C,5e-5,2019,11,central toronto,fall
2019-11-11,M4E,1.74e-4,2019,11,east toronto,fall
2019-11-11,M9B,1.86e-4,2019,11,central toronto,fall
2019-11-11,M4K,3.96e-4,2019,11,east toronto,fall
2019-11-11,M1L,1.7e-4,2019,11,central toronto,fall
2019-11-11,M1L,6.4e-4,2019,11,central toronto,fall
2019-11-11,M9C,5e-5,2019,11,central toronto,fall
2019-11-11,M9C,1.27e-4,2019,11,central toronto,fall
2019-11-11,M6P,0.00146,2019,11,west toronto,fall
2019-11-11,M4C,0.00302,2019,11,central toronto,fall
2019-11-11,M4G,5e-5,2019,11,central toronto,fall
2019-11-11,M3H,5.69e-5,2019,11,central toronto,fall
2019-11-11,M3H,5e-5,2019,11,central toronto,fall
2019-11-11,M6K,8.87e-5,2019,11,central toronto,fall
2019-11-11,M2J,5e-5,2019,11,central toronto,fall
2019-11-11,M6C,5e-5,2019,11,central toronto,fall
2019-11-11,M2J,1.03e-4,2019,11,central toronto,fall
2019-11-11,M9P,5e-5,2019,11,central toronto,fall
2019-11-11,M4J,0.00194,2019,11,east toronto,fall
2019-11-11,M6L,5e-5,2019,11,central toronto,fall
2019-11-11,M9R,7.68e-5,2019,11,central toronto,fall
2019-11-11,M4C,3.38e-4,2019,11,central toronto,fall
2019-11-11,M4K,1.23e-4,2019,11,east toronto,fall
2019-11-11,M4L,7.84e-5,2019,11,east toronto,fall
2019-11-11,M2R,6.4e-5,2019,11,central toronto,fall
2019-11-11,M6S,0.00109,2019,11,west toronto,fall
2019-11-11,M6B,3.41e-4,2019,11,central toronto,fall
2019-11-11,M5T,8.47e-5,2019,11,downtown toronto,fall
2019-11-11,M6P,5e-5,2019,11,west toronto,fall
2019-11-11,M6R,0.0058,2019,11,west toronto,fall
2019-11-11,M4S,1.45e-4,2019,11,central toronto,fall
2019-11-11,M4M,5e-5,2019,11,east toronto,fall
2019-11-11,M6H,5e-5,2019,11,west toronto,fall
2019-11-11,M6C,7.55e-5,2019,11,central toronto,fall
2019-11-12,M4E,2.69e-4,2019,11,east toronto,fall
2019-11-12,M8Y,1.95e-4,2019,11,central toronto,fall
2019-11-12,M4L,7.37e-5,2019,11,east toronto,fall
2019-11-12,M5T,0.00141,2019,11,downtown toronto,fall
2019-11-12,M2N,6e-4,2019,11,central toronto,fall
2019-11-12,M6H,6.04e-4,2019,11,west toronto,fall
2019-11-12,M6S,1.46e-4,2019,11,west toronto,fall
2019-11-12,M6G,1.4e-4,2019,11,downtown toronto,fall
2019-11-12,M4S,9.7e-4,2019,11,central toronto,fall
2019-11-12,M8Y,1.41e-4,2019,11,central toronto,fall
2019-11-12,M6E,0.00266,2019,11,central toronto,fall
2019-11-12,M6E,8.49e-5,2019,11,central toronto,fall
2019-11-12,M6C,1.75e-4,2019,11,central toronto,fall
2019-11-12,M6S,0.00124,2019,11,west toronto,fall
2019-11-12,M1V,5e-5,2019,11,central toronto,fall
2019-11-12,M8Y,5e-5,2019,11,central toronto,fall
2019-11-12,M6E,0.00272,2019,11,central toronto,fall
2019-11-12,M6S,0.00154,2019,11,west toronto,fall
2019-11-12,M2J,5e-5,2019,11,central toronto,fall
2019-11-12,M4J,5e-5,2019,11,east toronto,fall
2019-11-12,M6G,4.92e-4,2019,11,downtown toronto,fall
2019-11-12,M4K,8.47e-4,2019,11,east toronto,fall
2019-11-12,M4E,7.04e-5,2019,11,east toronto,fall
2019-11-12,M1N,5e-5,2019,11,central toronto,fall
2019-11-12,M4C,7.39e-4,2019,11,central toronto,fall
2019-11-12,M4L,5e-5,2019,11,east toronto,fall
2019-11-12,M6S,5e-5,2019,11,west toronto,fall
2019-11-12,M9C,5e-5,2019,11,central toronto,fall
2019-11-12,M5M,0.00774,2019,11,central toronto,fall
2019-11-12,M4C,0.00182,2019,11,central toronto,fall
2019-11-12,M2R,5e-5,2019,11,central toronto,fall
2019-11-12,M8Y,9.14e-5,2019,11,central toronto,fall
2019-11-12,M4C,5e-5,2019,11,central toronto,fall
2019-11-12,M4M,0.00164,2019,11,east toronto,fall
2019-11-12,M8V,7.26e-4,2019,11,west toronto,fall
2019-11-12,M4G,6.39e-5,2019,11,central toronto,fall
2019-11-12,M4E,3.76e-4,2019,11,east toronto,fall
2019-11-12,M4L,0.00462,2019,11,east toronto,fall
2019-11-12,M5R,1.28e-4,2019,11,central toronto,fall
2019-11-12,M4K,5e-5,2019,11,east toronto,fall
2019-11-12,M4E,8.41e-4,2019,11,east toronto,fall
2019-11-12,M9W,5e-5,2019,11,central toronto,fall
2019-11-12,M6P,5e-5,2019,11,west toronto,fall
2019-11-12,M3A,5e-5,2019,11,central toronto,fall
2019-11-12,M4G,8.78e-4,2019,11,central toronto,fall
2019-11-12,M6H,2.66e-4,2019,11,west toronto,fall
2019-11-12,M4C,1.2e-4,2019,11,central toronto,fall
2019-11-12,M2R,1.6e-4,2019,11,central toronto,fall
2019-11-12,M5S,1.45e-4,2019,11,downtown toronto,fall
2019-11-12,M6G,1.26e-4,2019,11,downtown toronto,fall
2019-11-12,M4C,7.2e-4,2019,11,central toronto,fall
2019-11-12,M6S,1.55e-4,2019,11,west toronto,fall
2019-11-12,M6G,0.0017,2019,11,downtown toronto,fall
2019-11-13,M6E,0.0025,2019,11,central toronto,fall
2019-11-13,M6J,4.53e-4,2019,11,west toronto,fall
2019-11-13,M8V,3.15e-4,2019,11,west toronto,fall
2019-11-13,M9L,4.74e-4,2019,11,central toronto,fall
2019-11-13,M4B,5.88e-5,2019,11,central toronto,fall
2019-11-13,M4E,0.0013,2019,11,east toronto,fall
2019-11-13,M4C,0.00144,2019,11,central toronto,fall
2019-11-13,M1G,2.3e-4,2019,11,central toronto,fall
2019-11-13,M8V,1.25e-4,2019,11,west toronto,fall
2019-11-13,M5P,5e-5,2019,11,central toronto,fall
2019-11-13,M4K,5e-5,2019,11,east toronto,fall
2019-11-13,M4K,5.01e-5,2019,11,east toronto,fall
2019-11-13,M1N,3.97e-4,2019,11,central toronto,fall
2019-11-13,M1E,5e-5,2019,11,central toronto,fall
2019-11-13,M4L,2.4e-4,2019,11,east toronto,fall
2019-11-13,M6J,9.53e-4,2019,11,west toronto,fall
2019-11-13,M4M,1.93e-4,2019,11,east toronto,fall
2019-11-13,M6C,5.86e-5,2019,11,central toronto,fall
2019-11-13,M1G,1.8e-4,2019,11,central toronto,fall
2019-11-13,M3M,2.65e-4,2019,11,central toronto,fall
2019-11-13,M6R,5e-5,2019,11,west toronto,fall
2019-11-13,M6E,5e-5,2019,11,central toronto,fall
2019-11-13,M4R,5.06e-4,2019,11,central toronto,fall
2019-11-13,M4W,3.62e-4,2019,11,downtown toronto,fall
2019-11-13,M4K,9.94e-5,2019,11,east toronto,fall
2019-11-13,M4K,2.9e-4,2019,11,east toronto,fall
2019-11-13,M5M,5e-5,2019,11,central toronto,fall
2019-11-13,M4R,0.00243,2019,11,central toronto,fall
2019-11-13,M9B,5.72e-5,2019,11,central toronto,fall
2019-11-13,M1L,6.39e-5,2019,11,central toronto,fall
2019-11-13,M4C,5.16e-4,2019,11,central toronto,fall
2019-11-13,M6C,0.00144,2019,11,central toronto,fall
2019-11-13,M4L,0.00171,2019,11,east toronto,fall
2019-11-13,M4K,5e-5,2019,11,east toronto,fall
2019-11-13,M5N,5e-5,2019,11,central toronto,fall
2019-11-13,M9N,7.05e-5,2019,11,central toronto,fall
2019-11-13,M8Z,8.78e-5,2019,11,central toronto,fall
2019-11-13,M6S,5e-5,2019,11,west toronto,fall
2019-11-13,M8Y,6.48e-5,2019,11,central toronto,fall
2019-11-13,M6H,8.81e-4,2019,11,west toronto,fall
2019-11-13,M9N,3.23e-4,2019,11,central toronto,fall
2019-11-13,M6R,2.03e-4,2019,11,west toronto,fall
2019-11-13,M6K,5e-5,2019,11,central toronto,fall
2019-11-13,M6P,1.02e-4,2019,11,west toronto,fall
2019-11-13,M4K,5e-5,2019,11,east toronto,fall
2019-11-13,M9A,5e-5,2019,11,central toronto,fall
2019-11-13,M4N,0.00393,2019,11,central toronto,fall
2019-11-13,M5P,5e-5,2019,11,central toronto,fall
2019-11-13,M3L,5.11e-5,2019,11,central toronto,fall
2019-11-13,M6R,5e-5,2019,11,west toronto,fall
2019-11-13,M3B,4.6e-4,2019,11,central toronto,fall
2019-11-13,M4T,0.001,2019,11,central toronto,fall
2019-11-13,M4J,5e-5,2019,11,east toronto,fall
2019-11-13,M5M,2.29e-4,2019,11,central toronto,fall
2019-11-13,M4S,0.00235,2019,11,central toronto,fall
2019-11-13,M5M,8.47e-5,2019,11,central toronto,fall
2019-11-13,M4E,7.96e-5,2019,11,east toronto,fall
2019-11-13,M5R,0.0014,2019,11,central toronto,fall
2019-11-14,M4B,5.75e-5,2019,11,central toronto,fall
2019-11-14,M2J,5e-5,2019,11,central toronto,fall
2019-11-14,M4L,0.00123,2019,11,east toronto,fall
2019-11-14,M8Y,1.65e-4,2019,11,central toronto,fall
2019-11-14,M6J,0.00146,2019,11,west toronto,fall
2019-11-14,M9B,5e-5,2019,11,central toronto,fall
2019-11-14,M4X,0.00209,2019,11,downtown toronto,fall
2019-11-14,M6K,1.14e-4,2019,11,central toronto,fall
2019-11-14,M5P,0.00111,2019,11,central toronto,fall
2019-11-14,M8V,5e-5,2019,11,west toronto,fall
2019-11-14,M5R,1.6e-4,2019,11,central toronto,fall
2019-11-14,M6H,3.68e-4,2019,11,west toronto,fall
2019-11-14,M6E,0.00101,2019,11,central toronto,fall
2019-11-14,M9C,1.42e-4,2019,11,central toronto,fall
2019-11-14,M2K,5e-5,2019,11,central toronto,fall
2019-11-14,M6C,5e-5,2019,11,central toronto,fall
2019-11-14,M3A,5e-5,2019,11,central toronto,fall
2019-11-14,M1T,1.95e-4,2019,11,central toronto,fall
2019-11-14,M6R,7.01e-5,2019,11,west toronto,fall
2019-11-14,M4C,1.95e-4,2019,11,central toronto,fall
2019-11-14,M6S,5e-5,2019,11,west toronto,fall
2019-11-14,M6M,5e-5,2019,11,central toronto,fall
2019-11-14,M4E,0.00151,2019,11,east toronto,fall
2019-11-14,M8Z,5e-5,2019,11,central toronto,fall
2019-11-14,M8Z,5e-5,2019,11,central toronto,fall
2019-11-14,M5P,1.15e-4,2019,11,central toronto,fall
2019-11-14,M4L,5e-5,2019,11,east toronto,fall
2019-11-14,M4C,5e-5,2019,11,central toronto,fall
2019-11-14,M4C,5e-5,2019,11,central toronto,fall
2019-11-14,M6N,9.93e-5,2019,11,central toronto,fall
2019-11-14,M4R,1.31e-4,2019,11,central toronto,fall
2019-11-14,M4K,0.00324,2019,11,east toronto,fall
2019-11-14,M1L,0.00338,2019,11,central toronto,fall
2019-11-14,M6J,4.3e-4,2019,11,west toronto,fall
2019-11-14,M5M,6.1e-5,2019,11,central toronto,fall
2019-11-14,M6C,5e-5,2019,11,central toronto,fall
2019-11-14,M5P,1.02e-4,2019,11,central toronto,fall
2019-11-14,M1K,6e-5,2019,11,central toronto,fall
2019-11-14,M6E,5e-5,2019,11,central toronto,fall
2019-11-14,M5P,6.8e-4,2019,11,central toronto,fall
2019-11-14,M6G,4.4e-4,2019,11,downtown toronto,fall
2019-11-14,M9B,5e-5,2019,11,central toronto,fall
2019-11-15,M4J,3.84e-4,2019,11,east toronto,fall
2019-11-15,M9A,5.43e-5,2019,11,central toronto,fall
2019-11-15,M2P,5e-5,2019,11,central toronto,fall
2019-11-15,M4K,6e-5,2019,11,east toronto,fall
2019-11-15,M1T,5e-5,2019,11,central toronto,fall
2019-11-15,M6R,5e-5,2019,11,west toronto,fall
2019-11-15,M2M,5e-5,2019,11,central toronto,fall
2019-11-15,M6P,0.00136,2019,11,west toronto,fall
2019-11-15,M4E,0.00137,2019,11,east toronto,fall
2019-11-15,M1L,5.27e-5,2019,11,central toronto,fall
2019-11-15,M6J,2.77e-4,2019,11,west toronto,fall
2019-11-15,M3H,1.56e-4,2019,11,central toronto,fall
2019-11-15,M5B,1.23e-4,2019,11,downtown toronto,fall
2019-11-15,M2K,5e-5,2019,11,central toronto,fall
2019-11-15,M5A,0.00385,2019,11,downtown toronto,fall
2019-11-15,M3B,6e-5,2019,11,central toronto,fall
2019-11-15,M1G,3.9e-4,2019,11,central toronto,fall
2019-11-15,M5M,0.00138,2019,11,central toronto,fall
2019-11-15,M6N,0.00182,2019,11,central toronto,fall
2019-11-15,M5M,8.89e-4,2019,11,central toronto,fall
2019-11-15,M3H,5e-5,2019,11,central toronto,fall
2019-11-15,M4X,5e-5,2019,11,downtown toronto,fall
2019-11-15,M1K,5e-5,2019,11,central toronto,fall
2019-11-15,M1K,5e-5,2019,11,central toronto,fall
2019-11-15,M4C,9.5e-4,2019,11,central toronto,fall
2019-11-15,M4M,1.15e-4,2019,11,east toronto,fall
2019-11-15,M4C,6.4e-4,2019,11,central toronto,fall
2019-11-15,M4J,7.46e-5,2019,11,east toronto,fall
2019-11-15,M4J,5e-5,2019,11,east toronto,fall
2019-11-15,M6J,5e-5,2019,11,west toronto,fall
2019-11-15,M6S,7.49e-5,2019,11,west toronto,fall
2019-11-15,M4J,0.00108,2019,11,east toronto,fall
2019-11-15,M4J,5.9e-4,2019,11,east toronto,fall
2019-11-15,M6G,5.62e-5,2019,11,downtown toronto,fall
2019-11-15,M5M,5e-5,2019,11,central toronto,fall
2019-11-15,M1N,1.6e-4,2019,11,central toronto,fall
2019-11-15,M9B,7e-5,2019,11,central toronto,fall
2019-11-15,M9B,2.7e-4,2019,11,central toronto,fall
2019-11-15,M1T,5e-5,2019,11,central toronto,fall
2019-11-15,M5P,3.06e-4,2019,11,central toronto,fall
2019-11-15,M6R,8.2e-4,2019,11,west toronto,fall
2019-11-16,M1B,5e-5,2019,11,central toronto,fall
2019-11-16,M9B,1.27e-4,2019,11,central toronto,fall
2019-11-16,M6S,4.1e-4,2019,11,west toronto,fall
2019-11-16,M6G,4.2e-4,2019,11,downtown toronto,fall
2019-11-16,M9B,5e-5,2019,11,central toronto,fall
2019-11-17,M6B,4.48e-4,2019,11,central toronto,fall
2019-11-17,M1N,1.04e-4,2019,11,central toronto,fall
2019-11-17,M4C,1.06e-4,2019,11,central toronto,fall
2019-11-17,M9B,6.47e-4,2019,11,central toronto,fall
2019-11-17,M6H,4.3e-4,2019,11,west toronto,fall
2019-11-17,M6N,0.00244,2019,11,central toronto,fall
2019-11-17,M6E,0.00544,2019,11,central toronto,fall
2019-11-17,M1K,5e-5,2019,11,central toronto,fall
2019-11-17,M6E,0.00636,2019,11,central toronto,fall
2019-11-17,M1K,5.7e-5,2019,11,central toronto,fall
2019-11-17,M4P,5e-5,2019,11,central toronto,fall
2019-11-17,M4M,4.5e-4,2019,11,east toronto,fall
2019-11-17,M4X,6e-5,2019,11,downtown toronto,fall
2019-11-17,M4L,5e-5,2019,11,east toronto,fall
2019-11-17,M1N,4.52e-4,2019,11,central toronto,fall
2019-11-17,M4M,5e-5,2019,11,east toronto,fall
2019-11-17,M9N,1.49e-4,2019,11,central toronto,fall
2019-11-17,M6K,0.00247,2019,11,central toronto,fall
2019-11-17,M3B,1.8e-4,2019,11,central toronto,fall
2019-11-18,M5M,8.04e-5,2019,11,central toronto,fall
2019-11-18,M4J,0.00166,2019,11,east toronto,fall
2019-11-18,M6R,3.49e-4,2019,11,west toronto,fall
2019-11-18,M6J,0.00115,2019,11,west toronto,fall
2019-11-18,M6J,0.00157,2019,11,west toronto,fall
2019-11-18,M4J,5e-5,2019,11,east toronto,fall
2019-11-18,M6S,0.00354,2019,11,west toronto,fall
2019-11-18,M4E,2.9e-4,2019,11,east toronto,fall
2019-11-18,M4C,3.8e-4,2019,11,central toronto,fall
2019-11-18,M5M,0.00121,2019,11,central toronto,fall
2019-11-18,M9C,6.19e-5,2019,11,central toronto,fall
2019-11-18,M9C,5e-5,2019,11,central toronto,fall
2019-11-18,M8X,9.71e-5,2019,11,central toronto,fall
2019-11-18,M1N,6.98e-5,2019,11,central toronto,fall
2019-11-18,M8Y,1.75e-4,2019,11,central toronto,fall
2019-11-18,M4L,1.56e-4,2019,11,east toronto,fall
2019-11-18,M6J,1.9e-4,2019,11,west toronto,fall
2019-11-18,M4L,6.51e-4,2019,11,east toronto,fall
2019-11-18,M4K,0.00111,2019,11,east toronto,fall
2019-11-18,M6G,9.5e-4,2019,11,downtown toronto,fall
2019-11-18,M4A,5e-5,2019,11,central toronto,fall
2019-11-18,M1J,6.3e-5,2019,11,central toronto,fall
2019-11-18,M6S,0.0026,2019,11,west toronto,fall
2019-11-18,M4J,0.00137,2019,11,east toronto,fall
